Code,Area,Period,Mean_Price,Median_Price
E12000009,South West,Year ending Jun 2009,211591.83589,175000.0
E92000001,England,Year ending Jun 2009,211173.38084,165000.0
W92000004,Wales,Year ending Jun 2009,150582.19451,130000.0
K04000001,England And Wales,Year ending Jun 2009,208207.35789,165000.0
E09000001,City of London,Year ending Sep 2009,427827.21212,381250.0
E09000002,Barking and Dagenham,Year ending Sep 2009,170769.4186,163500.0
E09000003,Barnet,Year ending Sep 2009,379779.34859,280000.0
E09000004,Bexley,Year ending Sep 2009,208168.60707,195000.0
E09000005,Brent,Year ending Sep 2009,315397.49316,270000.0
E09000006,Bromley,Year ending Sep 2009,290218.62181,247000.0
E09000007,Camden,Year ending Sep 2009,601747.14309,410000.0
E09000008,Croydon,Year ending Sep 2009,234893.01122,205000.0
E09000009,Ealing,Year ending Sep 2009,322500.16691,250000.0
E09000010,Enfield,Year ending Sep 2009,265337.52313,225000.0
E09000011,Greenwich,Year ending Sep 2009,262239.27198,218000.0
E09000012,Hackney,Year ending Sep 2009,303743.75542,267000.0
E09000013,Hammersmith and Fulham,Year ending Sep 2009,536469.85966,410000.0
E09000014,Haringey,Year ending Sep 2009,343171.3945,250000.0
E09000015,Harrow,Year ending Sep 2009,288922.48339,250000.0
E09000016,Havering,Year ending Sep 2009,223866.62591,200000.0
E09000017,Hillingdon,Year ending Sep 2009,256829.77103,230000.0
E09000018,Hounslow,Year ending Sep 2009,310473.10012,238000.0
E09000019,Islington,Year ending Sep 2009,405824.47013,340000.0
E09000020,Kensington and Chelsea,Year ending Sep 2009,1075187.4666,675000.0
E09000021,Kingston upon Thames,Year ending Sep 2009,322697.09592,265000.0
E09000022,Lambeth,Year ending Sep 2009,326430.94302,265000.0
E09000023,Lewisham,Year ending Sep 2009,239184.63155,215000.0
E09000024,Merton,Year ending Sep 2009,350717.37467,246000.0
E09000025,Newham,Year ending Sep 2009,208002.49597,201500.0
E09000026,Redbridge,Year ending Sep 2009,256655.60484,231000.0
E09000027,Richmond upon Thames,Year ending Sep 2009,477883.59643,350000.0
E09000028,Southwark,Year ending Sep 2009,328390.2317,283000.0
E09000029,Sutton,Year ending Sep 2009,239943.35135,213000.0
E09000030,Tower Hamlets,Year ending Sep 2009,321487.57654,280000.0
E09000031,Waltham Forest,Year ending Sep 2009,216550.09289,210000.0
E09000032,Wandsworth,Year ending Sep 2009,439166.03128,340000.0
E09000033,Westminster,Year ending Sep 2009,758786.01145,494629.0
E12000001,North East,Year ending Sep 2009,136394.97912,118000.0
E12000002,North West,Year ending Sep 2009,151353.31088,125000.0
E12000003,Yorkshire And The Humber,Year ending Sep 2009,149910.91484,126000.0
E12000004,East Midlands,Year ending Sep 2009,155417.71833,132000.0
E12000005,West Midlands,Year ending Sep 2009,165644.87,139500.0
E12000006,East of England,Year ending Sep 2009,212733.24434,175000.0
E12000007,London,Year ending Sep 2009,356838.15902,250000.0
E12000008,South East,Year ending Sep 2009,251709.24146,200000.0
E12000009,South West,Year ending Sep 2009,209340.27265,175000.0
E92000001,England,Year ending Sep 2009,211980.09282,167000.0
W92000004,Wales,Year ending Sep 2009,149860.80708,130000.0
K04000001,England And Wales,Year ending Sep 2009,208985.2351,165000.0
E09000001,City of London,Year ending Dec 2009,449610.59119,400000.0
E09000002,Barking and Dagenham,Year ending Dec 2009,166482.74092,160000.0
E09000003,Barnet,Year ending Dec 2009,382143.21095,290000.0
E09000004,Bexley,Year ending Dec 2009,209520.68816,196000.0
E09000005,Brent,Year ending Dec 2009,322690.9619,275000.0
E09000006,Bromley,Year ending Dec 2009,301945.65138,249000.0
E09000007,Camden,Year ending Dec 2009,600682.9523,417500.0
E09000008,Croydon,Year ending Dec 2009,233441.59358,200000.0
E09000009,Ealing,Year ending Dec 2009,328817.89491,257750.0
E09000010,Enfield,Year ending Dec 2009,266596.21595,225000.0
E09000011,Greenwich,Year ending Dec 2009,264755.49365,220000.0
E09000012,Hackney,Year ending Dec 2009,313699.9118,275000.0
E09000013,Hammersmith and Fulham,Year ending Dec 2009,555612.80082,420000.0
E09000014,Haringey,Year ending Dec 2009,350063.59091,250000.0
E09000015,Harrow,Year ending Dec 2009,290911.38181,250000.0
E09000016,Havering,Year ending Dec 2009,225795.22669,200000.0
E09000017,Hillingdon,Year ending Dec 2009,255440.13398,230000.0
E09000018,Hounslow,Year ending Dec 2009,314529.97876,240000.0
E09000019,Islington,Year ending Dec 2009,414331.04319,345000.0
E09000020,Kensington and Chelsea,Year ending Dec 2009,1042684.8132,680000.0
E09000021,Kingston upon Thames,Year ending Dec 2009,328179.98573,270000.0
E09000022,Lambeth,Year ending Dec 2009,336758.25808,275000.0
E09000023,Lewisham,Year ending Dec 2009,239480.66447,215000.0
E09000024,Merton,Year ending Dec 2009,361131.78568,250000.0
E09000025,Newham,Year ending Dec 2009,206115.05969,200000.0
E09000026,Redbridge,Year ending Dec 2009,255680.7739,230000.0
E09000027,Richmond upon Thames,Year ending Dec 2009,508409.08808,376425.0
E09000028,Southwark,Year ending Dec 2009,338569.67331,285000.0
E09000029,Sutton,Year ending Dec 2009,239794.03058,210000.0
E09000030,Tower Hamlets,Year ending Dec 2009,333796.6275,290000.0
E09000031,Waltham Forest,Year ending Dec 2009,220077.24724,211500.0
E09000032,Wandsworth,Year ending Dec 2009,459108.8741,350000.0
E09000033,Westminster,Year ending Dec 2009,742745.1769,499999.0
E12000001,North East,Year ending Dec 2009,139768.29167,120000.0
E12000002,North West,Year ending Dec 2009,154471.62649,130000.0
E12000003,Yorkshire And The Humber,Year ending Dec 2009,153358.63966,130000.0
E12000004,East Midlands,Year ending Dec 2009,157812.30386,135000.0
E12000005,West Midlands,Year ending Dec 2009,167326.46745,142000.0
E12000006,East of England,Year ending Dec 2009,215142.24236,175000.0
E12000007,London,Year ending Dec 2009,362673.49011,250000.0
E12000008,South East,Year ending Dec 2009,253991.35697,203000.0
E12000009,South West,Year ending Dec 2009,210708.74796,175000.0
E92000001,England,Year ending Dec 2009,216268.16141,170000.0
W92000004,Wales,Year ending Dec 2009,151783.93148,132000.0
K04000001,England And Wales,Year ending Dec 2009,213273.65974,168472.5
E09000001,City of London,Year ending Mar 2010,468527.63043,424000.0
E09000002,Barking and Dagenham,Year ending Mar 2010,167336.93614,160000.0
E09000003,Barnet,Year ending Mar 2010,393510.69678,300000.0
E09000004,Bexley,Year ending Mar 2010,214077.57653,200000.0
E09000005,Brent,Year ending Mar 2010,321005.07404,272000.0
E09000006,Bromley,Year ending Mar 2010,304674.37776,250000.0
E09000007,Camden,Year ending Mar 2010,625663.76066,425000.0
E09000008,Croydon,Year ending Mar 2010,238663.42795,205000.0
E09000009,Ealing,Year ending Mar 2010,334747.48344,270000.0
E09000010,Enfield,Year ending Mar 2010,270103.34361,227000.0
E09000011,Greenwich,Year ending Mar 2010,272505.1406,230000.0
E09000012,Hackney,Year ending Mar 2010,317651.83373,279000.0
E09000013,Hammersmith and Fulham,Year ending Mar 2010,568457.766,425000.0
E09000014,Haringey,Year ending Mar 2010,360777.09361,265000.0
E09000015,Harrow,Year ending Mar 2010,295887.51246,265000.0
E09000016,Havering,Year ending Mar 2010,233072.98487,204000.0
E09000017,Hillingdon,Year ending Mar 2010,259126.33189,232250.0
E09000018,Hounslow,Year ending Mar 2010,323953.47756,241950.0
E09000019,Islington,Year ending Mar 2010,427232.31868,350000.0
E09000020,Kensington and Chelsea,Year ending Mar 2010,1116116.9931,700000.0
E09000021,Kingston upon Thames,Year ending Mar 2010,334037.04958,280000.0
E09000022,Lambeth,Year ending Mar 2010,343297.43941,285000.0
E09000023,Lewisham,Year ending Mar 2010,246479.70755,220000.0
E09000024,Merton,Year ending Mar 2010,376057.63951,260000.0
E09000025,Newham,Year ending Mar 2010,207345.77771,205000.0
E09000026,Redbridge,Year ending Mar 2010,262207.61591,235250.0
E09000027,Richmond upon Thames,Year ending Mar 2010,523607.34236,386000.0
E09000028,Southwark,Year ending Mar 2010,349598.34249,285000.0
E09000029,Sutton,Year ending Mar 2010,246459.52583,216500.0
E09000030,Tower Hamlets,Year ending Mar 2010,340224.3402,297500.0
E09000031,Waltham Forest,Year ending Mar 2010,224893.63959,219500.0
E09000032,Wandsworth,Year ending Mar 2010,470621.73804,359950.0
E09000033,Westminster,Year ending Mar 2010,763191.04271,525000.0
E12000001,North East,Year ending Mar 2010,141429.27194,121025.0
E12000002,North West,Year ending Mar 2010,155754.84924,130000.0
E12000003,Yorkshire And The Humber,Year ending Mar 2010,156157.39678,130000.0
E12000004,East Midlands,Year ending Mar 2010,159506.09742,136000.0
E12000005,West Midlands,Year ending Mar 2010,170182.39204,143000.0
E12000006,East of England,Year ending Mar 2010,219991.85142,179000.0
E12000007,London,Year ending Mar 2010,374196.83441,265000.0
E12000008,South East,Year ending Mar 2010,261126.01144,210000.0
E12000009,South West,Year ending Mar 2010,214893.18267,178000.0
E92000001,England,Year ending Mar 2010,222699.14196,174950.0
W92000004,Wales,Year ending Mar 2010,152590.96699,132000.0
K04000001,England And Wales,Year ending Mar 2010,219493.31481,172000.0
E09000001,City of London,Year ending Jun 2010,492035.52036,430000.0
E09000002,Barking and Dagenham,Year ending Jun 2010,170148.57901,162500.0
E09000003,Barnet,Year ending Jun 2010,402312.23942,308500.0
E09000004,Bexley,Year ending Jun 2010,218041.31912,205000.0
E09000005,Brent,Year ending Jun 2010,326529.07883,272500.0
E09000006,Bromley,Year ending Jun 2010,315266.6639,250000.0
E09000007,Camden,Year ending Jun 2010,630093.22168,440000.0
E09000008,Croydon,Year ending Jun 2010,244147.4978,210000.0
E09000009,Ealing,Year ending Jun 2010,338220.8444,270000.0
E09000010,Enfield,Year ending Jun 2010,272616.67931,230000.0
E09000011,Greenwich,Year ending Jun 2010,280175.42471,235000.0
E09000012,Hackney,Year ending Jun 2010,335968.30878,295000.0
E09000013,Hammersmith and Fulham,Year ending Jun 2010,591972.13595,447500.0
E09000014,Haringey,Year ending Jun 2010,370635.62313,275000.0
E09000015,Harrow,Year ending Jun 2010,306698.71813,274975.0
E09000016,Havering,Year ending Jun 2010,239726.6291,210000.0
E09000017,Hillingdon,Year ending Jun 2010,267002.52128,240000.0
E09000018,Hounslow,Year ending Jun 2010,330028.81439,245000.0
E09000019,Islington,Year ending Jun 2010,442799.2264,360000.0
E09000020,Kensington and Chelsea,Year ending Jun 2010,1123172.3408,713000.0
E09000021,Kingston upon Thames,Year ending Jun 2010,346665.11216,285000.0
E09000022,Lambeth,Year ending Jun 2010,354098.49082,292000.0
E09000023,Lewisham,Year ending Jun 2010,253077.33132,225000.0
E09000024,Merton,Year ending Jun 2010,399082.66217,274950.0
E09000025,Newham,Year ending Jun 2010,211532.89619,210000.0
E09000026,Redbridge,Year ending Jun 2010,264136.74632,237000.0
E09000027,Richmond upon Thames,Year ending Jun 2010,538001.50393,395000.0
E09000028,Southwark,Year ending Jun 2010,357391.21232,293000.0
E09000029,Sutton,Year ending Jun 2010,251179.79277,221000.0
E09000030,Tower Hamlets,Year ending Jun 2010,341441.01154,297000.0
E09000031,Waltham Forest,Year ending Jun 2010,228730.44033,220000.0
E09000032,Wandsworth,Year ending Jun 2010,477473.20167,365000.0
E09000033,Westminster,Year ending Jun 2010,769070.68502,540000.0
E12000001,North East,Year ending Jun 2010,143551.81951,123000.0
E12000002,North West,Year ending Jun 2010,158528.0116,130000.0
E12000003,Yorkshire And The Humber,Year ending Jun 2010,159455.7882,135000.0
E12000004,East Midlands,Year ending Jun 2010,162250.71679,138000.0
E12000005,West Midlands,Year ending Jun 2010,173406.06985,145000.0
E12000006,East of England,Year ending Jun 2010,225521.58005,184995.0
E12000007,London,Year ending Jun 2010,382763.3228,275000.0
E12000008,South East,Year ending Jun 2010,269140.93193,216000.0
E12000009,South West,Year ending Jun 2010,219587.2868,183000.0
E92000001,England,Year ending Jun 2010,229065.70338,175000.0
W92000004,Wales,Year ending Jun 2010,154353.74542,134950.0
K04000001,England And Wales,Year ending Jun 2010,225648.26681,175000.0
E09000001,City of London,Year ending Sep 2010,518363.17544,452500.0
E09000002,Barking and Dagenham,Year ending Sep 2010,174817.2409,167000.0
E09000003,Barnet,Year ending Sep 2010,429068.36548,317000.0
E09000004,Bexley,Year ending Sep 2010,222240.92595,210000.0
E09000005,Brent,Year ending Sep 2010,337141.76344,280000.0
E09000006,Bromley,Year ending Sep 2010,326287.46172,270000.0
E09000007,Camden,Year ending Sep 2010,686622.44757,460000.0
E09000008,Croydon,Year ending Sep 2010,249129.81844,215000.0
E09000009,Ealing,Year ending Sep 2010,344032.49189,274975.0
E09000010,Enfield,Year ending Sep 2010,278265.25641,235000.0
E09000011,Greenwich,Year ending Sep 2010,289933.60741,240000.0
E09000012,Hackney,Year ending Sep 2010,344246.36597,294725.0
E09000013,Hammersmith and Fulham,Year ending Sep 2010,619489.1324,460000.0
E09000014,Haringey,Year ending Sep 2010,383760.05904,280000.0
E09000015,Harrow,Year ending Sep 2010,319146.01401,283000.0
E09000016,Havering,Year ending Sep 2010,249981.34211,218000.0
E09000017,Hillingdon,Year ending Sep 2010,275085.55912,246500.0
E09000018,Hounslow,Year ending Sep 2010,337225.02721,248000.0
E09000019,Islington,Year ending Sep 2010,461027.60452,372000.0
E09000020,Kensington and Chelsea,Year ending Sep 2010,1173626.6794,735000.0
E09000021,Kingston upon Thames,Year ending Sep 2010,359104.81162,295000.0
E09000022,Lambeth,Year ending Sep 2010,364889.05305,301000.0
E09000023,Lewisham,Year ending Sep 2010,257504.7636,228000.0
E09000024,Merton,Year ending Sep 2010,414251.57979,282500.0
E09000025,Newham,Year ending Sep 2010,216274.07861,215000.0
E09000026,Redbridge,Year ending Sep 2010,272608.23562,243000.0
E09000027,Richmond upon Thames,Year ending Sep 2010,551142.55495,404000.0
E09000028,Southwark,Year ending Sep 2010,370740.57892,305000.0
E09000029,Sutton,Year ending Sep 2010,256173.27626,225000.0
E09000030,Tower Hamlets,Year ending Sep 2010,348806.00795,305000.0
E09000031,Waltham Forest,Year ending Sep 2010,233459.37452,225000.0
E09000032,Wandsworth,Year ending Sep 2010,495539.08681,375000.0
E09000033,Westminster,Year ending Sep 2010,794494.65508,557750.0
E12000001,North East,Year ending Sep 2010,144935.49167,124500.0
E12000002,North West,Year ending Sep 2010,159918.73182,131729.0
E12000003,Yorkshire And The Humber,Year ending Sep 2010,161453.75044,135000.0
E12000004,East Midlands,Year ending Sep 2010,164318.12676,140000.0
E12000005,West Midlands,Year ending Sep 2010,175761.57308,147500.0
E12000006,East of England,Year ending Sep 2010,232395.54897,189000.0
E12000007,London,Year ending Sep 2010,396906.79769,280000.0
E12000008,South East,Year ending Sep 2010,278034.15755,222500.0
E12000009,South West,Year ending Sep 2010,224584.61427,187000.0
E92000001,England,Year ending Sep 2010,235454.82901,180000.0
W92000004,Wales,Year ending Sep 2010,155786.17758,135000.0
K04000001,England And Wales,Year ending Sep 2010,231835.78781,178000.0
E09000001,City of London,Year ending Dec 2010,524581.06329,450000.0
E09000002,Barking and Dagenham,Year ending Dec 2010,179018.18917,170000.0
E09000003,Barnet,Year ending Dec 2010,444386.21787,325000.0
E09000004,Bexley,Year ending Dec 2010,226616.35997,215000.0
E09000005,Brent,Year ending Dec 2010,345055.43304,283000.0
E09000006,Bromley,Year ending Dec 2010,327305.77952,275000.0
E09000007,Camden,Year ending Dec 2010,716429.05164,478500.0
E09000008,Croydon,Year ending Dec 2010,254458.36344,220000.0
E09000009,Ealing,Year ending Dec 2010,350588.30719,279275.0
E09000010,Enfield,Year ending Dec 2010,284303.44227,241000.0
E09000011,Greenwich,Year ending Dec 2010,296528.27864,245000.0
E09000012,Hackney,Year ending Dec 2010,345288.47442,290500.0
E09000013,Hammersmith and Fulham,Year ending Dec 2010,622445.71611,460000.0
E09000014,Haringey,Year ending Dec 2010,395976.9983,290000.0
E09000015,Harrow,Year ending Dec 2010,331517.34644,291000.0
E09000016,Havering,Year ending Dec 2010,257190.66423,221000.0
E09000017,Hillingdon,Year ending Dec 2010,282347.5808,249999.0
E09000018,Hounslow,Year ending Dec 2010,342719.27666,249950.0
E09000019,Islington,Year ending Dec 2010,480212.46441,387498.0
E09000020,Kensington and Chelsea,Year ending Dec 2010,1256272.4561,750000.0
E09000021,Kingston upon Thames,Year ending Dec 2010,373249.0518,300000.0
E09000022,Lambeth,Year ending Dec 2010,366962.9318,302000.0
E09000023,Lewisham,Year ending Dec 2010,263878.46629,235000.0
E09000024,Merton,Year ending Dec 2010,433779.59773,289000.0
E09000025,Newham,Year ending Dec 2010,219871.98228,220000.0
E09000026,Redbridge,Year ending Dec 2010,286208.87567,250000.0
E09000027,Richmond upon Thames,Year ending Dec 2010,550796.45508,400000.0
E09000028,Southwark,Year ending Dec 2010,376688.49235,314500.0
E09000029,Sutton,Year ending Dec 2010,264950.5793,235000.0
E09000030,Tower Hamlets,Year ending Dec 2010,345384.93638,305000.0
E09000031,Waltham Forest,Year ending Dec 2010,236575.56506,230000.0
E09000032,Wandsworth,Year ending Dec 2010,493683.36761,380000.0
E09000033,Westminster,Year ending Dec 2010,823305.81515,580000.0
E12000001,North East,Year ending Dec 2010,143850.29014,122000.0
E12000002,North West,Year ending Dec 2010,159524.38452,130000.0
E12000003,Yorkshire And The Humber,Year ending Dec 2010,161184.28634,135000.0
E12000004,East Midlands,Year ending Dec 2010,164791.04395,139000.0
E12000005,West Midlands,Year ending Dec 2010,177928.81042,147000.0
E12000006,East of England,Year ending Dec 2010,237789.66131,195000.0
E12000007,London,Year ending Dec 2010,408107.43232,287500.0
E12000008,South East,Year ending Dec 2010,284693.18516,229000.0
E12000009,South West,Year ending Dec 2010,228631.62818,190000.0
E92000001,England,Year ending Dec 2010,239906.33034,185000.0
